x,y,z
0.0,0.0,0.00039988075597352377
0.1,0.0,0.006566219187210917
0.2,0.0,-0.0013453902113230334
0.30000000000000004,0.0,-0.011408083586715764
0.4,0.0,0.005929612650551188
0.5,0.0,-0.0002944456433006106
0.6000000000000001,0.0,0.013099726889705197
0.7000000000000001,0.0,-0.02930731503338498
0.8,0.0,0.00789480280367015
0.9,0.0,-0.0038963570661801096
1.0,0.0,0.031712570758542336
1.1,0.0,0.00851305477612429
1.2000000000000002,0.0,0.010159543292163824
1.3,0.0,0.023748782632861867
1.4000000000000001,0.0,0.005575714196169431
1.5,0.0,0.010140038831967808
1.6,0.0,0.011484531414084957
1.7000000000000002,0.0,0.012355617898494325
1.8,0.0,0.0037448154587622013
1.9000000000000001,0.0,0.0018063272318524209
2.0,0.0,0.0022659819342519564
2.1,0.0,0.02033138158614125
2.2,0.0,-0.007701723995689458
2.3000000000000003,0.0,-0.0065561644640459
2.4000000000000004,0.0,0.008251331165074838
2.5,0.0,0.0008800572724040942
2.6,0.0,0.004827603336621112
2.7,0.0,-0.009121658345003123
2.8000000000000003,0.0,-0.009727768259757208
2.9000000000000004,0.0,-0.00038311921947016786
3.0,0.0,0.016879455950820292
3.1,0.0,0.007610919781103463
3.2,0.0,0.003749412827485198
3.3000000000000003,0.0,0.003884405279397185
3.4000000000000004,0.0,0.0189042193922617
3.5,0.0,-0.001469466193449922
3.6,0.0,0.00012749281310341453
3.7,0.0,0.00185076891298498
3.8000000000000003,0.0,0.0011798572378274145
3.9000000000000004,0.0,0.018606240126753177
4.0,0.0,-0.0016341567484057667
4.1000000000000005,0.0,0.0027292696958097313
4.2,0.0,-0.01635589251667184
4.3,0.0,0.025206386418730218
4.4,0.0,0.00226988307363497
4.5,0.0,0.003623610704209783
4.6000000000000005,0.0,-0.008879812285032736
4.7,0.0,0.004902362957173836
4.800000000000001,0.0,0.0033585730293276025
4.9,0.0,0.004885852094504707
5.0,0.0,-0.006234214746025192
5.1000000000000005,0.0,-0.006843544839400321
5.2,0.0,-0.0023914034624576788
5.300000000000001,0.0,0.01361669354037022
5.4,0.0,0.014419342869050755
5.5,0.0,0.005577246987643038
5.6000000000000005,0.0,-0.010673611556939423
5.7,0.0,-0.007616946679549215
5.800000000000001,0.0,0.0008158108602454926
5.9,0.0,-0.003322439126276437
6.0,0.0,0.0008348254506460878
6.1000000000000005,0.0,0.00931419483968776
6.2,0.0,-0.007199181175090432
6.300000000000001,0.0,-0.0005515053552282414
6.4,0.0,-0.005257429624960834
6.5,0.0,-0.015300408421980905
6.6000000000000005,0.0,0.004462175918296353
6.7,0.0,-0.007864481928339611
6.800000000000001,0.0,-0.007253302367213236
6.9,0.0,-0.01609445139853758
7.0,0.0,0.0024664522584373883
7.1000000000000005,0.0,-0.011181532482334817
7.2,0.0,-0.0004847287040298341
7.300000000000001,0.0,0.016447996064331658
7.4,0.0,0.0029592825073886803
7.5,0.0,-0.016677358714497416
7.6000000000000005,0.0,-0.014122144775742203
7.7,0.0,0.00195728844510302
7.800000000000001,0.0,0.0180588815989092
7.9,0.0,-0.0037141823915694634
8.0,0.0,0.0024071286751438945
8.1,0.0,0.00715543693261466
8.200000000000001,0.0,-0.004282418433507206
8.3,0.0,0.007072361586833778
8.4,0.0,0.006772889258274579
8.5,0.0,0.006053101362073492
8.6,0.0,0.002656111235746546
8.700000000000001,0.0,-0.010642630260462287
8.8,0.0,-0.010674227748002656
8.9,0.0,-0.000540254984845618
9.0,0.0,0.00801315925145046
9.1,0.0,-0.006142096627131329
9.200000000000001,0.0,0.018224730048463665
9.3,0.0,0.007714510448344496
9.4,0.0,-0.01607276226145765
9.5,0.0,0.003100164550339976
9.600000000000001,0.0,0.004165867897158658
9.700000000000001,0.0,0.009998323255292065
9.8,0.0,-0.005105690026595674
9.9,0.0,0.01347240679409855
10.0,0.0,0.0012427227160994717
10.100000000000001,0.0,-0.00021283706974963422
10.200000000000001,0.0,0.00037998710162878496
10.3,0.0,-0.0203146779231868
10.4,0.0,0.010038514946212815
10.5,0.0,0.009570087801675438
10.600000000000001,0.0,0.00016123699331673183
10.700000000000001,0.0,0.011037235694580287
10.8,0.0,0.00342694680082546
10.9,0.0,0.0031670575122574717
